20140804:10:00:00.000873,1601.17,109312	 flag: 1
20140804:10:00:09.277985,897.66,156358	 flag: 1
20140804:10:00:09.287276,1614.00,633959	 flag: 1
20140804:10:00:09.287463,1755.42,119345	 flag: 1
20140804:10:00:09.305151,1626.95,12788	 flag: 1
20140804:10:00:09.340975,1679.31,213074	 flag: 1
20140804:10:00:09.341831,1593.41,679585	 flag: 1
20140804:10:00:09.344954,1656.12,482001	 flag: 1
20140804:10:00:09.347159,1596.43,253893	 flag: 1
20140804:10:00:09.352204,931.07,226930	 flag: 1
20140804:10:00:09.371648,823.19,448751	 flag: 1
20140804:10:00:09.373436,1640.54,591695	 flag: 1
20140804:10:00:09.374434,1777.63,122481	 flag: 1
20140804:10:00:09.378345,1644.50,547204	 flag: 1
20140804:10:00:09.379271,1789.28,331918	 flag: 1
20140804:10:00:09.380010,1639.34,298650	 flag: 1
20140804:10:00:09.410289,940.90,45573	 flag: 1
20140804:10:00:09.425311,912.49,73608	 flag: 1
20140804:10:00:09.425422,1648.88,596653	 flag: 1
20140804:10:00:09.427783,1623.33,367042	 flag: 1
20140804:10:00:09.433506,1593.76,185963	 flag: 1
20140804:10:00:09.435594,1983.30,230899	 flag: 1
20140804:10:00:09.436048,1786.36,346091	 flag: 1
20140804:10:00:09.436834,939.07,167487	 flag: 1
20140804:10:00:09.438369,1716.19,184514	 flag: 1
20140804:10:00:09.441194,1613.91,483314	 flag: 1
20140804:10:00:09.445220,1652.01,236698	 flag: 1
20140804:10:00:09.448823,1597.30,388672	 flag: 1
20140804:10:00:09.449895,1676.79,738237	 flag: 1
20140804:10:00:09.451495,875.28,832	 flag: 1
20140804:10:00:09.466032,1648.55,60525	 flag: 1
20140804:10:00:09.478255,886.10,385878	 flag: 1
20140804:10:00:09.485896,947.87,383288	 flag: 1
20140804:10:00:09.488163,1670.57,666148	 flag: 1
20140804:10:00:09.489714,885.88,646894	 flag: 1
20140804:10:00:09.497957,1597.97,374908	 flag: 1
20140804:10:00:09.499325,1741.47,367702	 flag: 1
20140804:10:00:09.508324,1697.72,565297	 flag: 1
20140804:10:00:09.514180,1599635.30,419083	 flag: 1
20140804:10:00:09.519702,902.65,582752	 flag: 1
20140804:10:00:09.529393,1642.94,280036	 flag: 1
20140804:10:00:09.539295,1638.76,261162	 flag: 1
20140804:10:00:09.540640,1636.55,377117	 flag: 1
20140804:10:00:09.541048,949.07,143414	 flag: 1
20140804:10:00:09.542794,1724.34,402143	 flag: 1
20140804:10:00:09.544261,1600.77,167091	 flag: 1
20140804:10:00:09.549266,2103.15,213948	 flag: 1
20140804:10:00:09.559714,854.48,646625	 flag: 1
20140804:10:00:09.569864,1918.51,15109	 flag: 1
20140804:10:00:09.575201,908.67,14013	 flag: 1
20140804:10:00:09.575833,1901.27,181541	 flag: 1
20140804:10:00:09.575968,1868.90,540896	 flag: 1
20140804:10:00:09.577432,2003.00,252383	 flag: 1
20140804:10:00:09.588804,1696.54,136891	 flag: 1
20140804:10:00:09.606469,1853.82,388286	 flag: 1
20140804:10:00:09.612736,1848.83,703990	 flag: 1
20140804:10:00:09.613993,1809.05,322781	 flag: 1
20140804:10:00:09.618222,845.03,224817	 flag: 1
20140804:10:00:09.622570,1595.18,438734	 flag: 1
20140804:10:00:09.627075,1719.93,317886	 flag: 1
20140804:10:00:09.638569,1664.44,345216	 flag: 1
20140804:10:00:09.642838,1771.39,358533	 flag: 1
20140804:10:00:09.643117,1617.10,660770	 flag: 1
20140804:10:00:09.646911,920.44,413567	 flag: 1
20140804:10:00:09.651352,1618.23,514670	 flag: 1
20140804:10:00:09.662399,1593.90,596239	 flag: 1
20140804:10:00:09.675709,906.88,571989	 flag: 1
20140804:10:00:09.684293,1692.27,27863	 flag: 1
20140804:10:00:09.685936,873.27,108508	 flag: 1
20140804:10:00:09.689868,1632.69,48396	 flag: 1
20140804:10:00:09.698452,894.81,534838	 flag: 1
20140804:10:00:09.705919,1651.45,699045	 flag: 1
20140804:10:00:09.715455,1597.46,221763	 flag: 1
20140804:10:00:09.717845,1677.55,699682	 flag: 1
20140804:10:00:09.721395,1721.45,1192	 flag: 1
20140804:10:00:09.745946,917.73,710356	 flag: 1
20140804:10:00:09.750273,2144.87,561382	 flag: 1
20140804:10:00:09.753058,2014.54,269106	 flag: 1
20140804:10:00:09.757036,1721.67,293198	 flag: 1
20140804:10:00:09.762712,1617.62,742646	 flag: 1
20140804:10:00:09.767011,927.12,650306	 flag: 1
20140804:10:00:09.780015,1261.68,306296	 flag: 1
20140804:10:00:09.784109,890.65,53151	 flag: 1
20140804:10:00:09.785335,1604.45,146257	 flag: 1
20140804:10:00:09.789000,941.99,362408	 flag: 1
20140804:10:00:09.793010,1867.37,23419	 flag: 1
20140804:10:00:09.794541,948.69,742062	 flag: 1
20140804:10:00:09.804655,1834.69,400199	 flag: 1
20140804:10:00:09.805943,1652.23,98094	 flag: 1
20140804:10:00:09.809610,905.19,363354	 flag: 1
20140804:10:00:09.810683,2011.70,194855	 flag: 1
20140804:10:00:09.827010,1679.25,85632	 flag: 1
20140804:10:00:09.841791,1816.51,172692	 flag: 1
20140804:10:00:09.853868,931.28,114594	 flag: 1
20140804:10:00:09.870278,909.92,331223	 flag: 1
20140804:10:00:09.871217,1757.44,552270	 flag: 1
20140804:10:00:09.879076,1662.36,166637	 flag: 1
20140804:10:00:09.892944,1632.21,181799	 flag: 1
20140804:10:00:09.895374,1805.62,249100	 flag: 1
20140804:10:00:09.899510,1743.63,495182	 flag: 1
20140804:10:00:09.904884,2235.12,440018	 flag: 1
20140804:10:00:09.906767,1692.76,714165	 flag: 1
20140804:10:00:09.907361,2323.29,20019	 flag: 1
20140804:10:00:09.928990,934.28,729963	 flag: 1
20140804:10:00:09.934451,1724.71,441565	 flag: 1
20140804:10:00:09.936065,942.63,43558	 flag: 1
20140804:10:00:09.953488,1599.77,227695	 flag: 1
20140804:10:00:09.960659,917.59,258837	 flag: 1
20140804:10:00:09.961977,1616.28,481458	 flag: 1
20140804:10:00:09.972308,1633.59,732972	 flag: 1
20140804:10:00:09.974984,1707.91,226412	 flag: 1
20140804:10:00:09.991139,1842.88,175908	 flag: 1
20140804:10:00:10.027761,901.63,515156	 flag: 1
20140804:10:00:10.041988,1607.43,116167	 flag: 1
20140804:10:00:10.054309,1690.61,43055	 flag: 1
20140804:10:00:10.067776,1709.81,326812	 flag: 1
20140804:10:00:10.074384,1693.95,685387	 flag: 1
20140804:10:00:10.077383,1607.09,38537	 flag: 1
20140804:10:00:10.103046,869.01,432382	 flag: 1
20140804:10:00:10.104492,1594.62,538584	 flag: 1
20140804:10:00:10.106099,1850.78,441531	 flag: 1
20140804:10:00:10.147139,884.93,126849	 flag: 1
20140804:10:00:10.164761,934.25,431244	 flag: 1
20140804:10:00:10.165051,1664.34,1224	 flag: 1
20140804:10:00:10.194509,1604.43,442366	 flag: 1
20140804:10:00:10.209087,1767.89,694799	 flag: 1
20140804:10:00:10.232128,1665.09,172661	 flag: 1
20140804:10:00:10.243104,1616.42,521107	 flag: 1
20140804:10:00:10.246022,1708.56,623468	 flag: 1
20140804:10:00:10.247679,1612.29,51672	 flag: 1
20140804:10:00:10.256622,1896.32,391656	 flag: 1
20140804:10:00:10.265406,1804.02,69935	 flag: 1
20140804:10:00:10.272366,1727.50,63758	 flag: 1
20140804:10:00:10.328335,1770.67,197429	 flag: 1
20140804:10:00:10.329263,1719.28,31132	 flag: 1
20140804:10:00:10.340595,1238061.30,726662	 flag: 1
20140804:10:00:10.364223,1644.44,542214	 flag: 1
20140804:10:00:10.364996,1596.05,128492	 flag: 1
20140804:10:00:10.387292,1603.34,660778	 flag: 1
20140804:10:00:10.400166,916.46,113606	 flag: 1
20140804:10:00:10.423510,893.53,538675	 flag: 1
20140804:10:00:10.435687,921.77,51629	 flag: 1
20140804:10:00:10.442456,1185.60,91389	 flag: 1
20140804:10:00:10.444962,1861.53,111361	 flag: 1
20140804:10:00:10.446061,941.08,290007	 flag: 1
20140804:10:00:10.480539,1895.63,225749	 flag: 1
20140804:10:00:10.490102,916.72,415019	 flag: 1
20140804:10:00:10.493394,1598.77,718367	 flag: 1
20140804:10:00:10.497477,1836.06,469044	 flag: 1
20140804:10:00:10.517841,829.60,646013	 flag: 1
20140804:10:00:10.543625,945.63,199309	 flag: 1
20140804:10:00:10.561498,1761.68,500143	 flag: 1
20140804:10:00:10.613158,1791.99,192247	 flag: 1
20140804:10:00:10.619192,1704.59,316223	 flag: 1
20140804:10:00:10.635780,1974.09,339638	 flag: 1
20140804:10:00:10.641424,870.99,235367	 flag: 1
20140804:10:00:10.645817,1677.65,138075	 flag: 1
20140804:10:00:10.656200,1621.56,14914	 flag: 1
20140804:10:00:10.685651,881.92,567833	 flag: 1
20140804:10:00:10.716473,1709.82,280315	 flag: 1
20140804:10:00:10.726382,1876.74,695992	 flag: 1
20140804:10:00:10.748436,1661.43,460481	 flag: 1
20140804:10:00:10.753177,1828.07,495301	 flag: 1
20140804:10:00:10.753923,1597.74,526019	 flag: 1
20140804:10:00:10.755362,843.46,25697	 flag: 1
20140804:10:00:10.800934,894.69,197916	 flag: 1
20140804:10:00:10.801309,948.90,674604	 flag: 1
20140804:10:00:10.808666,941.79,595074	 flag: 1
20140804:10:00:10.843459,938.33,346142	 flag: 1
20140804:10:00:10.844318,890.48,83177	 flag: 1
20140804:10:00:10.850502,1602.75,742248	 flag: 1
20140804:10:00:10.854435,1623.90,158877	 flag: 1
20140804:10:00:10.865146,1644.75,428049	 flag: 1
20140804:10:00:10.883618,1672.91,329099	 flag: 1
20140804:10:00:10.892557,1858.61,635882	 flag: 1
20140804:10:00:10.896161,1675.01,545321	 flag: 1
20140804:10:00:10.900479,1598.47,56024	 flag: 1
20140804:10:00:10.910755,850.13,147823	 flag: 1
20140804:10:00:10.915875,1710.12,746267	 flag: 1
20140804:10:00:10.916213,1628.05,623412	 flag: 1
20140804:10:00:10.921172,941.17,207207	 flag: 1
20140804:10:00:10.933350,1632.57,736462	 flag: 1
20140804:10:00:10.937625,1800.24,734438	 flag: 1
20140804:10:00:10.961831,864.93,612240	 flag: 1
20140804:10:00:10.964908,1729.74,336033	 flag: 1
20140804:10:00:10.999464,1734.57,59175	 flag: 1
20140804:10:00:03.011996,936.33,444346	 flag: 1
20140804:10:00:03.033730,1749.97,180462	 flag: 1
20140804:10:00:03.043711,1729.99,139891	 flag: 1
20140804:10:00:03.051182,1813.34,388773	 flag: 1
20140804:10:00:03.053988,1630.20,307122	 flag: 1
20140804:10:00:03.080264,1797.59,680568	 flag: 1
20140804:10:00:03.095303,1644.30,738753	 flag: 1
20140804:10:00:03.106205,1612.30,614001	 flag: 1
20140804:10:00:03.128224,1907.55,369044	 flag: 1
20140804:10:00:03.143599,941.16,405471	 flag: 1
20140804:10:00:03.162579,899.13,130696	 flag: 1
20140804:10:00:03.186784,935.17,190248	 flag: 1
20140804:10:00:03.203607,888.77,153467	 flag: 1
20140804:10:00:03.215481,1610.56,21150	 flag: 1
20140804:10:00:03.217286,936.92,661865	 flag: 1
20140804:10:00:03.220734,1771.30,368898	 flag: 1
20140804:10:00:03.250530,890.68,488409	 flag: 1
20140804:10:00:03.280270,1647.35,565233	 flag: 1
20140804:10:00:03.335197,1613.47,266954	 flag: 1
20140804:10:00:03.370212,1791.03,333151	 flag: 1
20140804:10:00:03.374897,1698.62,213903	 flag: 1
20140804:10:00:03.376676,913.88,558565	 flag: 1
20140804:10:00:03.467339,1743.80,366393	 flag: 1
20140804:10:00:03.515399,866.08,379292	 flag: 1
20140804:10:00:03.517513,1651.70,94958	 flag: 1
20140804:10:00:03.535629,928.55,739141	 flag: 1
20140804:10:00:03.555563,923.26,644263	 flag: 1
20140804:10:00:03.591429,1694.64,43298	 flag: 1
20140804:10:00:03.622011,1972.89,-18140	 flag: 1
20140804:10:00:03.628088,1725.70,714255	 flag: 1
20140804:10:00:03.653588,1732.66,142802	 flag: 1
20140804:10:00:03.658806,835.07,206423	 flag: 1
20140804:10:00:03.667114,1187.23,701040	 flag: 1
20140804:10:00:03.681659,1642.53,645384	 flag: 1
20140804:10:00:03.693957,1615.12,6557	 flag: 1
20140804:10:00:03.704248,1698.09,224223	 flag: 1
20140804:10:00:03.727852,1663.08,430880	 flag: 1
20140804:10:00:03.755172,1348.19,311786	 flag: 1
20140804:10:00:03.769227,938.33,291963	 flag: 1
20140804:10:00:03.803386,1660.37,537650	 flag: 1
20140804:10:00:03.806553,1646.71,425428	 flag: 1
20140804:10:00:03.837844,1656.94,200772	 flag: 1
20140804:10:00:03.847806,1001.33,570587	 flag: 1
20140804:10:00:03.847997,1530.02,42948	 flag: 1
20140804:10:00:03.872830,1626.34,349185	 flag: 1
20140804:10:00:03.887896,901.61,323675	 flag: 1
20140804:10:00:03.909589,1644.98,32242	 flag: 1
20140804:10:00:03.952325,936.55,173006	 flag: 1
20140804:10:00:03.994953,936.79,150186	 flag: 1
20140804:10:00:03.995752,1641.15,159046	 flag: 1
20140804:10:00:04.002949,1704.71,484450	 flag: 1
20140804:10:00:04.023160,1689.74,221166	 flag: 1
20140804:10:00:04.041345,1742.83,598834	 flag: 1
20140804:10:00:04.049496,1723.23,571271	 flag: 1
20140804:10:00:04.060543,1850.86,551618	 flag: 1
20140804:10:00:04.061536,1618.56,457163	 flag: 1
20140804:10:00:04.064687,1641.77,442799	 flag: 1
20140804:10:00:04.077282,1752.11,200985	 flag: 1
20140804:10:00:04.090410,1675.27,385842	 flag: 1
20140804:10:00:04.109912,1785.28,557633	 flag: 1
20140804:10:00:04.115023,1614.65,328114	 flag: 1
20140804:10:00:04.150444,1190.06,356641	 flag: 1
20140804:10:00:04.153449,1608.79,685159	 flag: 1
20140804:10:00:04.156903,937.85,34382	 flag: 1
20140804:10:00:04.158603,919.34,3397	 flag: 1
20140804:10:00:04.198366,1886.59,592180	 flag: 1
20140804:10:00:04.210998,1706.88,473036	 flag: 1
20140804:10:00:04.230799,909.48,240149	 flag: 1
20140804:10:00:04.246292,1867.56,611206	 flag: 1
20140804:10:00:04.267761,1801.35,262614	 flag: 1
20140804:10:00:04.293905,928.64,34959	 flag: 1
20140804:10:00:04.295357,1972.33,578383	 flag: 1
20140804:10:00:04.327377,1789.16,700509	 flag: 1
20140804:10:00:04.327580,1087.70,57374	 flag: 1
20140804:10:00:04.357732,1907.89,219544	 flag: 1
20140804:10:00:04.358053,1201.93,442502	 flag: 1
20140804:10:00:04.358372,1880.07,639777	 flag: 1
20140804:10:00:04.362158,1625.66,320672	 flag: 1
20140804:10:00:04.368796,1682.01,460752	 flag: 1
20140804:10:00:04.380680,1828.89,9926	 flag: 1
20140804:10:00:04.380769,1359.71,374201	 flag: 1
20140804:10:00:04.388239,1653.80,232232	 flag: 1
20140804:10:00:04.405564,2062.70,329322	 flag: 1
20140804:10:00:04.424448,1871.06,411919	 flag: 1
20140804:10:00:04.435283,937.32,640376	 flag: 1
20140804:10:00:04.442929,1581.05,214243	 flag: 1
20140804:10:00:04.449287,1852.33,722709	 flag: 1
20140804:10:00:04.451664,1627.70,177427	 flag: 1
20140804:10:00:04.457219,903.82,553011	 flag: 1
20140804:10:00:04.485244,940.38,372003	 flag: 1
20140804:10:00:04.488274,1612.13,699241	 flag: 1
20140804:10:00:04.488325,1339.91,443011	 flag: 1
20140804:10:00:04.499589,1651.54,609612	 flag: 1
20140804:10:00:04.499947,1825.62,160003	 flag: 1
20140804:10:00:04.528122,1911.67,305484	 flag: 1
20140804:10:00:04.530396,1638.24,431415	 flag: 1
20140804:10:00:04.544683,1373.21,347496	 flag: 1
20140804:10:00:04.559569,1628.11,73309	 flag: 1
20140804:10:00:04.575300,1821.25,583133	 flag: 1
20140804:10:00:04.596069,1633.56,278450	 flag: 1
20140804:10:00:04.607353,1940.87,16766	 flag: 1
20140804:10:00:04.610791,1843.52,588936	 flag: 1
20140804:10:00:04.615680,1626.90,565486	 flag: 1
20140804:10:00:04.634465,1567.21,233754	 flag: 1
20140804:10:00:04.634978,1013.02,300659	 flag: 1
20140804:10:00:04.643098,1992.74,709312	 flag: 1
20140804:10:00:04.664731,1950.17,242366	 flag: 1
20140804:10:00:04.668987,1741.93,668700	 flag: 1
20140804:10:00:04.673425,1664.15,562571	 flag: 1
20140804:10:00:04.693417,1497.55,143624	 flag: 1
20140804:10:00:04.710361,1727.55,444750	 flag: 1
20140804:10:00:04.727647,1670.34,349279	 flag: 1
20140804:10:00:04.737914,1687.42,679647	 flag: 1
20140804:10:00:04.740753,909.89,187760	 flag: 1
20140804:10:00:04.744578,1679.89,424221	 flag: 1
20140804:10:00:04.748194,1609.64,13913	 flag: 1
20140804:10:00:04.774709,1811.46,213266	 flag: 1
20140804:10:00:04.795528,1653.84,720410	 flag: 1
20140804:10:00:04.795827,1878.38,468986	 flag: 1
20140804:10:00:04.842203,1764.05,300263	 flag: 1
20140804:10:00:04.850501,932.12,100257	 flag: 1
20140804:10:00:04.853688,1714.76,608197	 flag: 1
20140804:10:00:04.860183,1814.07,197139	 flag: 1
20140804:10:00:04.863577,991.49,487403	 flag: 1
20140804:10:00:04.869849,1624.64,15689	 flag: 1
20140804:10:00:04.906647,1658.72,65371	 flag: 1
20140804:10:00:04.909786,1806.07,712302	 flag: 1
20140804:10:00:04.911978,1616.21,369563	 flag: 1
20140804:10:00:04.914922,1694.08,478317	 flag: 1
20140804:10:00:04.931457,1675.96,341406	 flag: 1
20140804:10:00:04.933195,1744.19,482880	 flag: 1
20140804:10:00:04.943537,1611.66,108736	 flag: 1
20140804:10:00:04.943565,1157.55,465633	 flag: 1
20140804:10:00:04.968149,925.74,453074	 flag: 1
20140804:10:00:04.973502,1741.12,608044	 flag: 1
20140804:10:00:05.001256,1714.79,701552	 flag: 1
20140804:10:00:05.014247,1858.22,453692	 flag: 1
20140804:10:00:05.024184,1110.13,315058	 flag: 1
20140804:10:00:05.032952,1656.42,433517	 flag: 1
20140804:10:00:05.035763,898.27,99600	 flag: 1
20140804:10:00:05.036938,1818.37,707143	 flag: 1
20140804:10:00:05.039922,962.18,617805	 flag: 1
20140804:10:00:05.047133,1633.70,619550	 flag: 1
20140804:10:00:05.059712,1637.81,479245	 flag: 1
20140804:10:00:05.060011,1429.64,528572	 flag: 1
20140804:10:00:05.075232,1622.23,622331	 flag: 1
20140804:10:00:05.079860,1618.87,522719	 flag: 1
20140804:10:00:05.085671,1686.73,93613	 flag: 1
20140804:10:00:05.088877,2067.85,258482	 flag: 1
20140804:10:00:05.091608,1695.27,197764	 flag: 1
20140804:10:00:05.100980,1671.79,443802	 flag: 1
20140804:10:00:05.101194,1808.31,218509	 flag: 1
20140804:10:00:05.108791,1863.79,645224	 flag: 1
20140804:10:00:05.111792,1664.86,520492	 flag: 1
20140804:10:00:05.123808,1702.39,583864	 flag: 1
20140804:10:00:05.126077,1661.87,562593	 flag: 1
20140804:10:00:05.128419,1688.66,690263	 flag: 1
20140804:10:00:05.134557,1653.11,612443	 flag: 1
20140804:10:00:05.143703,1760.61,408144	 flag: 1
20140804:10:00:05.147734,1958.81,270777	 flag: 1
20140804:10:00:05.152115,1747.12,728943	 flag: 1
20140804:10:00:05.165474,1670.98,284655	 flag: 1
20140804:10:00:05.176595,1724.67,357239	 flag: 1
20140804:10:00:05.178120,1790.11,337108	 flag: 1
20140804:10:00:05.179011,1822.52,642394	 flag: 1
20140804:10:00:05.186326,1656.75,646052	 flag: 1
20140804:10:00:05.186367,2058.54,696104	 flag: 1
20140804:10:00:05.187831,1182.38,29951	 flag: 1
20140804:10:00:05.188202,1626.51,475230	 flag: 1
20140804:10:00:05.190944,1838.24,321662	 flag: 1
20140804:10:00:05.192561,1639.14,636607	 flag: 1
20140804:10:00:05.193812,1786.56,227383	 flag: 1
20140804:10:00:05.194616,1840.69,455842	 flag: 1
20140804:10:00:05.204313,1829.97,156729	 flag: 1
20140804:10:00:05.209295,1722.82,707055	 flag: 1
20140804:10:00:05.217148,1809.84,374499	 flag: 1
20140804:10:00:05.220929,991.14,734496	 flag: 1
20140804:10:00:05.221169,1806.50,115857	 flag: 1
20140804:10:00:05.221354,1629.68,540086	 flag: 1
20140804:10:00:05.225457,1820.62,644224	 flag: 1
20140804:10:00:05.227193,929.19,734921	 flag: 1
20140804:10:00:05.231003,940.64,378401	 flag: 1
20140804:10:00:05.231439,1717.90,50530	 flag: 1
20140804:10:00:05.236088,890.27,325803	 flag: 1
20140804:10:00:05.236224,929.04,353764	 flag: 1
20140804:10:00:05.238868,1843.33,82608	 flag: 1
20140804:10:00:05.243229,1020.32,253593	 flag: 1
20140804:10:00:05.248955,1310.96,603782	 flag: 1
20140804:10:00:05.275528,1732.11,609475	 flag: 1
20140804:10:00:05.280785,1730.76,18356	 flag: 1
20140804:10:00:05.292897,1463.51,215827	 flag: 1
20140804:10:00:05.295217,1639.72,738559	 flag: 1
20140804:10:00:05.300613,1682.91,94481	 flag: 1
20140804:10:00:05.310470,899.56,611810	 flag: 1
20140804:10:00:05.310776,860.13,53895	 flag: 1
20140804:10:00:05.315620,1589.79,239815	 flag: 1
20140804:10:00:05.315736,1795.87,300394	 flag: 1
20140804:10:00:05.323655,1625.54,157406	 flag: 1
20140804:10:00:05.333521,1685.06,123220	 flag: 1
20140804:10:00:05.334730,1713.67,677040	 flag: 1
20140804:10:00:05.336772,1643.20,1999	 flag: 1
20140804:10:00:05.339406,1624.31,527802	 flag: 1
20140804:10:00:05.368858,1728.67,137120	 flag: 1
20140804:10:00:05.369488,1702.44,583545	 flag: 1
20140804:10:00:05.370727,930.38,406344	 flag: 1
20140804:10:00:05.373084,933.39,522879	 flag: 1
20140804:10:00:05.393441,1617.44,374297	 flag: 1
20140804:10:00:05.393999,2081.16,83026	 flag: 1
20140804:10:00:05.394306,906.59,315790	 flag: 1
20140804:10:00:05.396143,1901.67,687138	 flag: 1
20140804:10:00:05.398793,1498.73,70194	 flag: 1
20140804:10:00:05.414258,1905.83,110039	 flag: 1
20140804:10:00:05.430545,1666.60,351562	 flag: 1
20140804:10:00:05.438894,1692.39,552520	 flag: 1
20140804:10:00:05.448235,1817.89,711455	 flag: 1
20140804:10:00:05.452937,1618.36,17247	 flag: 1
20140804:10:00:05.464378,1631.18,184950	 flag: 1
20140804:10:00:05.464578,1739.60,332064	 flag: 1
20140804:10:00:05.468373,935.83,636453	 flag: 1
20140804:10:00:05.475590,1735.88,22075	 flag: 1
20140804:10:00:05.477346,1759.56,611999	 flag: 1
20140804:10:00:05.496257,856.12,522098	 flag: 1
20140804:10:00:05.510471,897.20,306314	 flag: 1
20140804:10:00:05.511838,1853.93,581877	 flag: 1
20140804:10:00:05.541983,1354.11,158859	 flag: 1
20140804:10:00:05.546087,1391.44,663195	 flag: 1
20140804:10:00:05.546391,1670.00,497582	 flag: 1
20140804:10:00:05.553177,1892.36,388756	 flag: 1
20140804:10:00:05.558035,933.68,527562	 flag: 1
20140804:10:00:05.569196,1811.44,743954	 flag: 1
20140804:10:00:05.577668,868.78,20105	 flag: 1
20140804:10:00:05.579517,1660.34,555536	 flag: 1
20140804:10:00:05.586433,1778.39,279830	 flag: 1
20140804:10:00:05.590097,1666.69,572103	 flag: 1
20140804:10:00:05.601933,1634.84,120663	 flag: 1
20140804:10:00:05.604629,1653.60,656050	 flag: 1
20140804:10:00:05.607339,874.09,113369	 flag: 1
20140804:10:00:05.607383,1488.68,585446	 flag: 1
20140804:10:00:05.614182,1617.44,74247	 flag: 1
20140804:10:00:05.622417,878.46,19944	 flag: 1
20140804:10:00:05.643247,915.97,67772	 flag: 1
20140804:10:00:05.657802,1637.76,504693	 flag: 1
20140804:10:00:05.672508,1625.00,353469	 flag: 1
20140804:10:00:05.673045,1718.28,451831	 flag: 1
20140804:10:00:05.673594,1693.31,221503	 flag: 1
20140804:10:00:05.675639,1696.82,210669	 flag: 1
20140804:10:00:05.678069,933.38,247590	 flag: 1
20140804:10:00:05.680050,1748.35,602180	 flag: 1
20140804:10:00:05.682643,1665.34,747157	 flag: 1
20140804:10:00:05.708275,940.28,738411	 flag: 1
20140804:10:00:05.715840,839.10,94245	 flag: 1
20140804:10:00:05.716841,936.18,333084	 flag: 1
20140804:10:00:05.717121,1773.75,501519	 flag: 1
20140804:10:00:05.717796,868.48,304190	 flag: 1
20140804:10:00:05.733978,1684.30,402565	 flag: 1
20140804:10:00:05.737905,1029.01,268353	 flag: 1
20140804:10:00:05.744620,1906.11,533775	 flag: 1
20140804:10:00:05.748310,1713.03,466633	 flag: 1
20140804:10:00:05.754450,1792.40,296014	 flag: 1
20140804:10:00:05.757363,1297.47,294155	 flag: 1
20140804:10:00:05.757363,1854.42,466311	 flag: 1
20140804:10:00:05.759027,1753.76,67611	 flag: 1
20140804:10:00:05.763163,0.00,535555	 flag: 1
20140804:10:00:05.767196,1629.94,173900	 flag: 1
20140804:10:00:05.768132,910.44,122562	 flag: 1
20140804:10:00:05.776411,1743.69,31962	 flag: 1
20140804:10:00:05.778862,1843.78,746260	 flag: 1
20140804:10:00:05.779682,2019.28,391065	 flag: 1
20140804:10:00:05.786762,1626.44,635640	 flag: 1
20140804:10:00:05.787436,1675.90,4501	 flag: 1
20140804:10:00:05.790375,1763.09,179523	 flag: 1
20140804:10:00:05.793654,888.32,371232	 flag: 1
20140804:10:00:05.794949,1618.18,112951	 flag: 1
20140804:10:00:05.796816,1848.12,28029	 flag: 1
20140804:10:00:05.799180,857.66,106925	 flag: 1
20140804:10:00:05.809337,933.91,269470	 flag: 1
20140804:10:00:05.819299,2004.85,635987	 flag: 1
20140804:10:00:05.827271,1669.60,290159	 flag: 1
20140804:10:00:05.838310,905.72,583308	 flag: 1
20140804:10:00:05.845913,1623.13,402767	 flag: 1
20140804:10:00:05.882946,1632.52,642742	 flag: 1
20140804:10:00:05.885921,1634.58,703116	 flag: 1
20140804:10:00:05.894311,902.21,442869	 flag: 1
20140804:10:00:05.913319,931.25,675895	 flag: 1
20140804:10:00:05.951221,1654.85,625891	 flag: 1
20140804:10:00:05.953748,929.61,80994	 flag: 1
20140804:10:00:05.954524,1632.84,482974	 flag: 1
20140804:10:00:05.957740,1673.77,393553	 flag: 1
20140804:10:00:05.961166,1962.72,286046	 flag: 1
20140804:10:00:05.984544,937.79,366798	 flag: 1
20140804:10:00:05.990465,1654.14,746734	 flag: 1
20140804:10:00:05.995859,1630.65,273563	 flag: 1
20140804:10:00:05.998110,1725.89,564150	 flag: 1
20140804:10:00:06.006561,879.44,377004	 flag: 1
20140804:10:00:06.018832,1761.96,452468	 flag: 1
20140804:10:00:06.038718,919.50,303808	 flag: 1
20140804:10:00:06.050519,1671.08,370772	 flag: 1
20140804:10:00:06.109260,1667.11,292481	 flag: 1
20140804:10:00:06.115387,1615.71,505044	 flag: 1
20140804:10:00:06.149174,1874.27,362945	 flag: 1
20140804:10:00:06.159854,937.26,637418	 flag: 1
20140804:10:00:06.190236,1731.08,17337	 flag: 1
20140804:10:00:06.201985,1706.64,561101	 flag: 1
20140804:10:00:06.202612,916.99,666811	 flag: 1
20140804:10:00:06.210892,917.92,238987	 flag: 1
20140804:10:00:06.225700,1613.02,561229	 flag: 1
20140804:10:00:06.229649,1688.35,220330	 flag: 1
20140804:10:00:06.234498,1695.74,414942	 flag: 1
20140804:10:00:06.235799,1951.49,737542	 flag: 1
20140804:10:00:06.239958,1688.70,92873	 flag: 1
20140804:10:00:06.292866,1678.61,292785	 flag: 1
20140804:10:00:06.343749,1728.39,29891	 flag: 1
20140804:10:00:06.373098,901.05,612343	 flag: 1
20140804:10:00:06.377178,1725.55,596507	 flag: 1
20140804:10:00:06.391456,1706.81,200914	 flag: 1
20140804:10:00:06.398170,934.95,744378	 flag: 1
20140804:10:00:06.425737,1648.20,642761	 flag: 1
20140804:10:00:06.446223,1651.05,454019	 flag: 1
